title,content,category,url
無人機送血品 北榮攜手中華電信演練展災難韌性,（中央社記者沈佩瑤台北6日電）「醫院搬地下、血袋天上飛」，這不是電影情節，而是北榮與中華電信聯手演練，結合5G、衛星與無人機，驗證重大災難時醫療不中斷，即便戶外有風有雨，演練過程仍展現醫療韌性。 台北榮民總醫院透過新聞稿分享昨天舉行年度關鍵基礎設施防護演習，與中華電信攜手上演一場科技感十足的通訊韌性聯合展演，模擬在強震或戰災等複合式災害下，即便地面建築受損、通訊中斷，醫院也能迅速將醫療量能轉移至地下替代空間，確保救命服務不斷線。 北榮院長陳威明表示，中華電信是維繫國家韌性的重要後盾，雙方合作多年，這次更從智慧醫療跨足到國家安全等級的防護。他提到，近期海底電纜中斷事件頻傳，讓他深刻體會到「通訊就是生命線」，透過低軌衛星與多元備援系統，就是要讓台灣在任何極端情況下，醫療服務都能「超前部署」。 展演現場雖然風雨不斷，但「地空協作」依然精準到位，中華電信展現相關技術，整合微波、5G行動網路、低軌衛星與有線網路等四重備援。 中華電信企業客戶分公司總經理張本元形容，這就像是為醫院裝了「自動不斷電系統」，任何一條線路斷了，系統都能「秒切換」。 在這次演習中，地下替代醫療空間不僅是避難場所，更是維持醫療運作的備援核心，承擔傷患評估、急救處置、醫療指揮、資源調度與跨站支援等功能；院外前進醫療站則作為災害現場與醫院之間的重要醫療節點，負責初步分流、穩定傷患、回報病情並啟動後續支援。 無人機也在這次演習中扮演關鍵角色，當前線醫療站急需輸血，道路卻因災害中斷時，無人機便肩負運送任務，從北榮停機坪起飛，將血品精準送達。 北榮強調，這次演練證明了「地下醫療空間」不只是避難所，更是能進行急救、遠距會診與調度的備援核心。透過5G韌性網路，前線醫師能與院內專家即時連線，讓醫療韌性不再只是技術指標，而是災難發生時，最令國人安心的守護力量。（編輯：黃名璽）1150606 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,生活,https://www.cna.com.tw/news/ahel/202606060078.aspx
國5端午連假恐塞　高公局籲往返北宜搭客運省時,（中央社記者黃巧雯台北6日電）端午節連假將至，國道5號恐壅塞，交通部高速公路局今天表示，呼籲民眾往返北宜地區可優先選擇搭乘大眾運輸，依過往經驗，搭國道客運相較自行開車，平均可省約30分鐘以上。 端午節連續假期自6月19日至21日為期3天，高公局發布新聞稿表示，預期連假行駛國道用路人將以旅遊及返鄉為主，宜花東地區將湧入大批人潮。 高公局指出，根據歷年數據分析預估，這次連假國5南向尖峰日（連假前兩日）車流多集中於凌晨5時至下午5時；國5北向尖峰日（連假後兩日）車流則從上午9時陸續湧現，並持續至深夜。 為紓解尖峰車流，高公局規劃，實施尖峰時段石碇及坪林南向入口匝道封閉、蘇澳至頭城北向入口高乘載管制及匝道儀控等措施，其中石碇南入封閉期間，將改為大客車專用入口，不影響大客車通行。 由於國道5號恐出現車多壅塞現象，高公局呼籲，民眾往返北宜地區可優先選擇搭乘大眾運輸工具，根據過往經驗，搭乘國道客運相較自行開車，平均可節省約30分鐘以上的行車時間。 為鼓勵民眾搭乘公共運輸，高公局表示，連假期間國5實施大客車專用車道、通行路肩及不受儀控管制等優先通行措施。（編輯：張銘坤）1150606 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,生活,https://www.cna.com.tw/news/ahel/202606060073.aspx
雲林馬光國小飲食教育結合在地　成中央廚房示範校,（中央社記者陳至中台北6日電）雲林縣馬光國小多年來投入飲食教育，結合在地食材花生、地瓜、香蕉等，鼓勵學生在飲食中認識家鄉，獲選中央廚房示範學校，近期成為各縣市的觀摩對象。 教育部今天發布新聞稿指出，5月26日舉辦的「115年度中央廚房示範學校分區觀摩暨學校中央廚房健康飲食教育基地學校聯盟會議」，選中雲林縣馬光國小作為觀摩學校，分享飲食教育推動成果。 馬光國小透過圖像化菜單與營養教育展示，向各縣市代表呈現學校健康飲食教育成果。其中「雲林好食．花生好事」特色午餐，以雲林在地食材入菜，包括水林地瓜、斗南有機白米、東勢胡蘿蔔、土庫花生油、西螺毛豆及古坑香蕉等，不僅讓學生吃得到在地、吃得健康，更讓學生認識家鄉農產，培養珍惜土地與感恩食物的觀念。 馬光國小以中央廚房穩定供餐品質，搭配營養師設計在地化特色菜單，每天根據學生6大類食物建議量規劃，並結合「我的餐盤」概念，讓學生了解全穀雜糧、豆魚蛋肉、蔬菜、水果、乳品及油脂堅果種子類的均衡攝取原則，將健康飲食教育融入日常生活之中。 教育部表示，學校午餐不僅是學生每日營養的重要來源，更是推動健康教育、飲食教育及食農教育的重要場域。透過中央廚房制度，可有效提升供餐品質與衛生安全，同時結合在地食材、營養教育及永續飲食理念，協助學生建立均衡飲食與健康生活習慣。（編輯：李淑華）1150606 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,生活,https://www.cna.com.tw/news/ahel/202606060071.aspx
總統教育獎得主克服聽損　公費留考赴紐約大學深造,（中央社記者陳至中台北6日電）台大學生洪嘉璐天生聽力缺損，必須依靠電子耳才能感知聲音，求學路上困難重重，但她努力學習英語，錄取公費留考，將前往美國紐約大學深造，今年獲得總統教育獎。 2026年總統教育獎共從352名推薦名單中，選出60人，預計7月3日在總統府舉辦頒獎典禮。教育部今天透過新聞稿，介紹其中幾名得主的人生歷程。 對聽障生來說，學習母語很困難，更別說是學習外語。但洪嘉璐深知語言是與世界溝通的橋梁，在求學路上的重重挑戰中，磨練出不屈不撓的意志，一步步實踐留學的夢想。 洪嘉璐考上台大政治系後，先是參與接待校內國際生的活動，後來更在台北市政府青年局擔任國際實習生，面對全英文環境，她努力傾聽與學習，最終與哈佛、普林斯頓、賓大及早稻田學生合作完成全英文政策提案。 為了圓夢，洪嘉璐報考公費留學，期望能成為聽障生出國留學道路的少數先行者，最終她不僅錄取教育部公費留學考試，也錄取美國紐約大學國際關係碩士班，用行動證明，困難並非阻礙，而是成就自我的契機。 洪嘉璐希望赴美學習專業知識與實務經驗，回國後建立適合聽障者的英文教育模式與學習環境。她深信，聽障不應是限制，而是凸顯個人特質的閃光點，也成為她面對逆境、持續成長的動力。 另一名總統教育獎得主、彰化高中學生黃定理，國小時被鑑定有注意力不足過動症（ADHD）與閱讀困難，但他在積木中找到專注投入的方法，透過反覆拼裝、修正與升級的過程中，感受到專注帶來的平靜與成就感。後來他投入樂高機器人與程式設計，持續參與各項競賽，期盼能站上屬於自己的舞台。 未來，黃定理希望持續結合機器人、科學與教育，發展能實際解決問題的創新應用能力，並將自身經驗轉化為支持他人的力量。 此外，另一名總統教育獎得主、台北市民權國小學生陳靖雅出生時就有聽覺障礙，但視覺與觸覺感官卻比一般人更加敏銳，努力學習唇語，參與國語文競賽在朗讀和演講中獲得佳績。 陳靖雅也有藝術天份，曾以一幅草莓畫作，獲得第十二屆世界兒童繪畫大獎賽，作品展示於香港大會堂展覽廳。她的塗鴉本上，畫著不計其數各種天馬行空的設計圖稿，未來打算進入美術班，期盼有一天成為頂尖設計師。（編輯：李淑華）1150606 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,生活,https://www.cna.com.tw/news/ahel/202606060057.aspx
信封書寫影響海大成績單寄送　中華郵政擬檢討流程,（中央社記者黃巧雯台北6日電）海洋大學寄申請入學甄試成績單，部分被誤封發回基隆郵局。中華郵政說，民眾書寫未符標準格式，影響機器判讀，雖會輔以人工檢視，但也難全部辨識，將檢討流程，多數現已完成投遞。 台灣海洋大學6月3日在官網公告，已於5月29日以掛號郵件寄發115學年度大學申請入學第二階段指定項目甄試成績單，但發現部分信件投遞失敗而被退回，提醒未收到紙本成績單的考生，務必至報名系統查詢成績及錄取狀況。 對於有民眾反映寄送成績單延誤一事，中華郵政副總經理蔡文慶對媒體表示，寄件方將收件人、寄件人的地址跟收件人都寫在信封中間，他解釋，「未依標準格式區分，導致A7智慧分揀系統將部分郵件的寄件人地址誤判為收件地址，加上人工輔助判讀機制也未發現異常，進而將郵件發回基隆投遞中心。」 蔡文慶指出，中華郵政平時有在宣導標準郵件的信封書寫方式，但他強調，這件事情也不能怪學校。 對於這起事件是否發生在日前啟用初期數度傳出郵件延遲的桃園市龜山區郵政物流園區（A7）北台灣郵件作業中心，蔡文慶指出，原則函件都是送到A7園區，「但這個地方跟A7沒有直接的關係。」 蔡文慶說明，機器是依照標準格式進行分揀，民眾書寫未符標準格式時，會影響機器的判讀，儘管作業單位會輔以人工來檢視，但實際作業上很難完全能夠挑選出來，公司會再檢討流程，加強控管。 蔡文慶透露，已請基隆郵局親自與海大溝通，校方原則上也可以諒解。 海洋大學5月29日將成績單以掛號郵件寄出後，按照規定，郵局應在6月3日送達，初估這批郵件約1773件，約400、500件受影響。 針對作業疏忽造成考生與家長困擾，中華郵政致歉並表示，考量6月5日為考生選填志願截止日，已下令全台各投遞局務必於4日前完成投遞，對於發生延誤部分郵件，則以最快方式寄送，一律多班次續投，同時透過海洋大學提供資料向考生逐一確認收到成績單；截至5日下午，多數都已完成投遞或通知考生到郵局領取，僅剩不到百件還聯絡不到收件人。（編輯：張銘坤）1150606 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,生活,https://www.cna.com.tw/news/ahel/202606060055.aspx
出國上網怎麼選？eSIM和原號漫遊差別一次看懂,（中央社記者江明晏台北6日電）出國旅遊熱潮升溫，因應海外上網需求，許多人會在eSIM與「原號漫遊」之間做選擇。eSIM價格較便宜、開通方便，但也引發部分資安疑慮；電信原號漫遊則主打穩定、安全與客服支援，究竟該怎麼選。 出國旅遊熱潮爆發，eSIM上網因價格便宜、開通方便而受到歡迎，但也因部分方案的網路來源與路由不透明，引發資安討論，以下整理電信業者與3C專家的觀點。 eSIM服務因具備即買即用、免更換實體卡片等優勢，且價格便宜受到不少人青睞，近年逐漸成為民眾出國旅遊時的選擇。3C專家「壹哥」對中央社記者表示，使用eSIM漫遊，優點是方案選擇上彈性、多元，且因為是透過當地原生網路，有些地區網路會有強勢表現。 有研究報告指出，主流旅遊eSIM業者的方案，裝置拿到的IP是來自中國電信商，引發民眾對於資安的疑慮。中華電信董事長簡志誠表示，部分業者未落實身分驗證（KYC），網路來源與資料傳輸路由不透明，由於上網的流量必須經過門號註冊地，會引發資安疑慮。 壹哥表示，使用eSIM部分地區的網路來源不確定，很可能資料傳輸過程會有竊用風險；若使用來源不明的描述檔（Profile），可能出現過度索取權限、惡意DNS設定或資料遭攔截風險。 還有某些低價方案恐採國際漫遊轉售模式，導致帳號驗證異常、被判定異地登入，甚至影響FaceTime等通訊功能。 簡志誠表示，原號漫遊價格雖相對貴，但能買到安全跟品質，「有問題還能打給客服」。身為電信業者，當然會希望提供物美價廉、品質好的服務，但電信業者有成本經營考量，不像eSIM業者可能是大量批發，或者是有特殊的補貼。 中華電信補充，原號漫遊是透過正規電信網路架構提供服務，資料傳輸僅經由當地合作電信業者與中華電網路，有助降低資料遭竊聽或外洩風險。 壹哥也表示，原號漫遊最推薦的是手機可以保留原始號碼，尤其OTP驗證、銀行簡訊可正常接收，這一點是eSIM比較難以取代的好處。 至於原號漫遊是否比eSIM原生網路慢，簡志誠說明，未必有這樣的情形，反倒是原號漫遊的品質絕對比較好，因為電信業者直接與當地合作夥伴簽約，連線品質與穩定性較有保障；但eSIM到底是走誰家的路由，其實完全不可控，品質可能會更不穩定。 壹哥表示，優先選擇可從App Store或Google Play下載的eSIM官方服務，確認合作電信商與網路來源，「比幾G多少錢」更重要；另可查看是否有正常客服與公司資訊，若eSIM開通時要求存取通訊錄、相簿、藍牙、定位等敏感權限，應提高警覺。（編輯：張良知）1150606 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,生活,https://www.cna.com.tw/news/ahel/202606060030.aspx
南橫公路邊坡坍方交通中斷 估上午10時搶通,（中央社記者盧太城台東縣6日電）公路局關山工務段今天上午公告表示，南橫公路位於台東縣內的利稻路段上午發生邊坡坍方，交通中斷，預計上午10時搶通。 關山工務段長林進芳上午接受中央社記者電話訪問表示，台東縣海端鄉台20線174K+400（南橫公路利稻路段），今天上午7時50分發生邊坡坍方，導致雙向道路阻斷無法通行，關山工務段派遣廠商機具辦理搶災作業，預計上午10時恢復正常通行。（編輯：黃名璽）1150606 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,生活,https://www.cna.com.tw/news/ahel/202606060029.aspx
大愛器捐路／恆春旅遊醫院成功媒合器捐寫5年首例　偏鄉也能成第一棒,（中央社記者黃郁菁、李卉婷屏東縣6日電）國境之南醫療資源相對匱乏，屏東縣更無器捐移植醫院，讓恆春在器捐議題上顯得更加邊緣。不過，衛福部恆春旅遊醫院（下稱恆旅）去年罕見成功媒合1例，證明偏鄉也能藉辨識潛在器捐者，拾起關鍵第一棒。 依台灣現行法規，器官摘取與移植須由衛福部核定的「器官移植醫院」執行，屏東縣內無醫院可進行移植，在推動器捐方面，能做的多為宣導與辨識潛在器捐者；不過辨識潛在器捐者並非易事，依恆旅紀錄，器捐媒合成功近5年僅1例。 院方告訴中央社記者，恆春半島勸募成功案例少見，主因之一是潛在器捐者常是外地遊客，發生諸如車禍等意外，聯繫上家屬時，往往已錯過黃金時間；若家屬在身旁，多半希望轉回都市醫院「再拚看看」，難以留住潛在符合條件個案。 再者，地區醫院人力有限，無專責器官捐贈協調師編制，社工師量能不足或缺乏經驗；醫生也以輪調居多，未必熟悉器捐勸募。去年媒合成功案例屬「天時、地利、人和」，其中一大關鍵，是恆春旅遊醫院、同時也是高雄醫學大學附設中和紀念醫院心臟內科主治醫師紀乃宇。 院方指出，去年一名50多歲男子心肌梗塞路倒，送醫當天，正逢紀乃宇在恆旅的當班日，他緊急替患者進行心導管手術，雖仍因缺氧過久腦死，但器官功能回復正常。紀乃宇憑經驗判斷，患者具器捐條件，因此選擇在適當時機向家屬提出。 紀乃宇說，談器捐的時間點與方式至關重要，若第一次接觸就提器捐，容易讓家屬質疑醫師未盡全力救治，也可能因此產生罪惡感。這起案例是在10多天治療後，醫病雙方建立信任，家屬才較能接受這項選擇。 如何協助偏鄉推動器捐？院方認為，可建立區域「綠色通道」與專線機制，讓第一線醫師遇到潛在個案時，能快速聯繫醫學中心；若政府建立跨院合作獎勵制度，也有機會提高地區醫院投入意願，願意配置更多人力與教育訓練。 屏東醫院神經外科主任醫師張家茂在屏東醫院已有11年之久，他說，自己也認同器捐，每完成一件個案心中會感到「振奮」，統計屏東醫院2014年至今，完成7名患者共35個器官組織勸募，但受限於傳統觀念，過程困難。 張家茂說，家屬有時候會害怕醫師端是不是要放棄急救，但回歸到專業判斷，得先讓家屬完全了解病人是否有生存可能性或病情是否不可逆，再開口器捐建議，這樣勸募成功機率較高。 張家茂說，當觸及器捐個案，皆需啟動跨院合作機制，透過雙向評估執行可行性，再由合作的醫學中心接回手術，過程可說是分秒必爭，深怕血壓變化，就會影響器官的功能程度。 屏東醫院社工室社工師朱惠君說，勸募過程中要接觸家屬的悲傷，會以支持與同理心告訴家屬「病人的離去其實是留下，他的器官幫助到很多人」，但其實傳統死要全屍的觀念不容易突破，尤其屏東長者病患多，談論生死議題也相對困難。 朱惠君說，多年勸募經驗，發現民眾都有未知恐懼，如器捐患者會不會找不到路回家、器官不完全等，從民眾的臆測破題，轉而陳述「患者死亡已經到了圓滿的境界，患者並不知道身體怎麼了，但透過器捐，可以讓更多人延續生命。」（編輯：黃名璽）1150606 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,生活,https://www.cna.com.tw/news/ahel/202606060022.aspx
大愛器捐路／大體老師無聲生命課：寧願學生是在我身上畫錯刀,（中央社記者林巧璉、蔡孟妤高雄6日電）「我這輩子不太會講話當不了老師，但死後可以一直當老師。」魏從明生前灑脫地說著，也像是安慰捨不得放手的妻子徐玉珍。魏從明往生後成為高醫大醫學院的「大體老師」，等待著為學生上這堂無聲生命課。 採訪當天中央社記者和徐玉珍約在一間咖啡廳，過程中徐玉珍哭了又笑、笑了又哭；如同當天高雄的天氣，艷陽與烏雲同時高掛。談起半年前為魏從明完成遺願的過程，她眼中盡是對逝者的懷念與驕傲。 有些人因身體狀況無法器捐，選擇捐贈大體供醫學研究，成為最珍貴的「生命教材」。就像大體老師魏從明。徐玉珍說，魏從明很早就簽下器官捐贈意願，在安寧病房聽到護理師分享「大體老師」，也在生命末期完成簽署。 魏從明「無語良師」這堂課走來艱辛，徐玉珍說，民國98年，他因身體不適就醫，確診罹患罕見的「後腹腔脂肪惡性肉瘤」。此後十多年間，他經歷了無數次復發、開刀，卻始終無法阻擋病魔的侵襲。在往生前，醫院判斷不只無法器捐，連眼角膜也無法捐。 「連照片、身分證影本、銀行存摺封面影本都是他自己準備好的。」回憶起替丈夫處理後事的過程，徐玉珍凝視遠方說，「我只是按照他生前的囑咐，完成他的遺願，他在死前那刻仍非常堅持要遺愛人間。」 魏從明生前告訴徐玉珍：「我這輩子不太會講話當不了老師，但我死後卻可以一直當老師。」認為身體只是軀殼，若人走了還能有功用就要好好使用。「他很瀟灑，我問他，把骨灰領回跟祖先放在一起好嗎？也被他回絕了。」徐玉珍說。 徐玉珍說，在往生前，醫院判斷不只無法器捐，連眼角膜也無法捐。「我在耳邊輕聲告訴他，眼角膜來不及捐了喔，他點點頭。」「接著我又說，還是我們大體也別捐了？他就一直搖頭。」徐玉珍一邊拭淚一邊訴說這段過程。 在傳統「死留全屍」觀念仍根深蒂固的台灣社會，大體捐贈是一條充滿勇氣的孤獨道路。 高雄醫學大學醫學系副系主任李怡琛說，捐贈者通常對生死較看得開，有捐贈者生前曾說，死後身體沒用，最大價值是給醫學生繼續學習、造福人群，「寧願學生在我身上畫錯刀，也不願在真實病人身上畫錯刀」。 李怡琛說，接收大體經過防腐等處置，再到課堂成為大體老師，家屬平均約等待2、3年再處理後事，這段等待對家屬來說也是一份煎熬。等到大體老師任務結束後，學校會舉辦感恩活動並處理後事；基於尊重，會布置不同宗教禮堂，火葬後再進行樹灑葬，或由家屬領回。 高醫大醫學系學生蘇同學說，大體老師教給他們的，不只是構造知識，更讓他們面對「什麼是人」這個根本問題。牙醫系曾同學說，每次課程結束同學們圍繞在解剖台旁，向老師鞠躬致謝，表達對老師的敬意和感激。 高雄醫學大學醫學院醫學系解剖學科教授陳永佳說，在啟用大體老師前，會請學生去大體老師家進行家訪，了解老師的生命故事，讓學生學習尊重生命。每次上課前，學生都要先向大體老師敬禮說「老師好」，結束後說「謝謝老師」。 陳永佳說，每年感恩活動，要送走大體老師時，「經常看到家屬掉淚，學生也跟著一起掉淚」，相信這段過程，也能讓學生學習更具同理心。 李怡琛表示，以前保守，缺少捐贈，但現在社會風氣開放，已有很多自願捐贈者，數量足夠。捐贈者以本人意願6、7成居多，也有家屬捐贈，希望親人對社會有更多貢獻。但為了避免爭議，只要三等親內家人反對，就會婉拒捐贈。 「不要叫我趕快好起來、不要悲傷，但我會努力慢慢地越來越好的。」魏從明走後至今徐玉珍還是常常哭，她說，「很多人說別哭他會捨不得走，我就邊哭邊跟他說，你老婆就很愛哭，但不用擔心我，你要走好自己的路」。 成就大體老師這條路煎熬與勇氣並行存在，大體老師成為醫學生第一位病人，也是最重要的生命導師。（編輯：黃名璽）1150606 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,生活,https://www.cna.com.tw/news/ahel/202606060021.aspx
大愛器捐路／接受器官捐贈　患者揮別死亡陰霾迎向新生,（中央社記者蔡孟妤、林巧璉高雄6日電）台灣許多患者苦等器捐續命，幸運等到器捐的那一刻，對患者及其家屬都是難以言喻的感激。有年輕受贈者接受器捐多年，從學生到為人父母，因捐贈者的大愛，讓他們的未來有了希望。 今年45歲的余姿萱，國三那年因眼睛變黃、肚子變大，在醫院接受一連串檢查後確診是「威爾森症」，無法把體內的銅排出，醫生說要根治只有換肝一途。 為了讓余姿萱專心治療，余姿萱一家搬回台南，固定到高雄長庚看診，考完聯考的暑假，余姿萱在長庚醫院住院接受換肝評估檢查，「印象中血管攝影讓人很害怕，管子很粗也很痛，那是我第一次感覺到身體似乎真的生了大病。」 之後等待了約3年，高三時，有天長庚打電話來通知手術，當時余姿萱還在校上課，突然學校告知她，父母要接她回去。長庚通知當晚就要進行換肝手術，爸爸還因為太緊張，沒辦法開車，最後自費叫了救護車到醫院。 談到等待過程，余姿萱說，她的想法是順其自然，「因為覺得器官移植是另一個人的離開，我沒辦法去期望別人的隕落，換來自己重生」；當聽到可以進行換肝手術時，「我忍不住想，那個人怎麼了？」 手術後一切順利，持續服用抗排斥藥物，身體適應良好，還和父母到各地旅遊，嘗試潛水等活動，更加珍惜重與家人相處的時光。後來結婚生子，但生完小孩後，突然出現排斥狀況，肝指數暴增，所幸換藥後逐漸恢復正常。 余姿萱換肝至今已28年，身體狀況不錯。她說，很感謝當初捐肝給她的人和其家屬，「不知道能為對方做什麼，會想著為了對方要做更多善事，幫對方那份也一起做」。她也將自身經歷向孩子分享，讓孩子也知道「要謝謝這個人的大愛」。 余姿萱目前在某家醫院擔任行政人員的工作，她說，器官捐贈不僅讓她擁有新生命，也讓她更能同理生病的人和家屬，自己的個性也變得更看得開，不再容易執著和鑽牛角尖，也更有行動力，「想做什麼就去做，不要浪費時間」。 另一名接受腎臟移植的莊先生，大四時因感冒、血尿就醫被診斷為急性腎絲球腎炎，儘管因固定回診用藥病況穩定，但5年後還是開始腹膜透析，無奈家人捐贈評估但不適合。 直到2015年，莊先生獲大愛受贈進行移植，雖術後曾發燒反覆住院，一度身心俱疲想放棄，但感恩捐贈者及其家屬大愛，仍撐著身體積極接受挑戰，時隔多年他定期回診，身體適應良好，也已結婚生子展開新人生。 還有一名退休老師陳先生，因腎臟衰竭面臨洗腎之苦，2022年突然接到醫院電話通知，有了腎臟移植的機會，術後至今身體適應良好。 愛旅行的陳先生也因此得以和家人展開精采的退休生活。他感謝捐贈者及家屬在悲痛之際，將親情轉為大愛，讓他有機會重獲新生。 不過，也有受贈者術後不順利，但願意再將大愛再傳下去，幫助其他人。社工師陳曉芹說，曾有27歲年輕人因心肌炎，住加護病房4個月，好不容易等到心臟移植，可惜很快出現排斥。 雖然這名受贈者最終無法延續生命，但因為曾接受捐贈，媽媽願意再延續大愛，也捐贈器官遺愛人間。捐贈者和受贈者間命定的相遇，宛如一場沒有終點的生命接力，將希望與愛一棒一棒傳承下去。（編輯：黃名璽）1150606 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,生活,https://www.cna.com.tw/news/ahel/202606060020.aspx
大愛器捐路／器官捐贈者家屬從心碎到勇敢放手　大愛讓生命延續重生,（中央社記者林巧璉、蔡孟妤高雄6日電）器官捐贈者在生命邁向終點時，選擇大愛延續新生，為自己及他人的生命故事留下深刻而動人的篇章。但每一個決定的背後，都是一個家庭從心碎到決定放手的勇敢過程。 「我只是替他完成最後的遺願，他走得太突然，雖然要點頭決定時很不捨，但想到有人等待器官過程中也活得很辛苦，如果能獲得捐贈，這些生命就能重生。」大愛捐贈者家屬李麗枝回想起那天，艱難地點頭答應丈夫林景鋒器捐的過程。 李麗枝說，林景鋒在民國107年時拿著2人的健保卡註記器官捐贈意願，「他一直是熱愛生命、對家庭非常有責任，也樂於幫助別人的人，他做這個決定我一點都不意外。」 5年前，林景鋒在家裡從高處遮陽浪板上意外跌落，造成腦部重創，送醫急救3天後，情況持續惡化。因為健保卡的器捐意願註記，醫院端啟動器捐聯繫機制。 「我在加護病房外其實沒有太多猶豫，因為這是我唯一能為他做的替他完成心願。最後他的器官總共救了10幾個人，我為他感到驕傲。」最後一段路，李麗枝在手術房前向摯愛跪別，她強忍哀痛告訴林景鋒「你是大菩薩要去救很多人了。」 協助李麗枝完成所有步驟的長庚社工師陳曉芹說，當時李麗枝在簽署器捐同意書的時候，手是顫抖的，每寫一個字都需要深呼吸，整個過程都堅持守在醫院。最後在手術室前也哭到崩潰，但仍可感受到為家人完成器捐心願的強大力量。 李麗枝說，在巨大的悲傷中，她還是為丈夫感到驕傲，「那段時間我常常抬頭看長庚給他的匾額，我想他會滿意我為他做的決定。」 採訪當天，李麗枝常常開懷大笑，但其實丈夫離世後，她曾罹患憂鬱症、恐慌症。直到去年，她才開始出門騎車曬太陽，慢慢重拾人生節奏。李麗枝說，人生無常，若真有意外發生，在生命盡頭時，還能幫助別人，讓生命延續，將更有意義。 高雄醫學大學副校長林志隆也曾在器官捐贈感恩大會上分享過一段感人的故事，林志隆說，當時談起「睿憐小天使」的故事，在場的人無不鼻酸又為生命動容。 林志隆說，自己當時負責照顧年僅8歲的洪睿憐，那是一個本該無憂無慮、背著書包快樂上學的年紀，卻因突如其來的重症，讓父母不得不面對生命中最艱難的抉擇。 林志隆回憶，當年洪睿憐由小港醫院緊急轉送高醫，醫療團隊不放棄任何希望全力搶救，然而大家其實都明白，孩子的預後並不樂觀。術後隔天，洪睿憐的母親主動向加護病房團隊提起器官捐贈，「當下整個團隊都非常震驚，也非常不捨」。 當時洪媽媽含淚提到，自己過去曾在小港醫院簽署器官捐贈同意書，當時年幼的洪睿憐就陪在身旁。當時，洪睿憐曾天真地說：「如果有一天是我發生意外，也要像妳一樣，對我放手。」 林志隆說，當時一句稚嫩童言，後來成了令人心碎也令人敬佩的生命承諾。他也感謝洪睿憐的父母，在最悲痛的時刻，仍選擇以愛面對死亡，讓生命沒有停留在離別，而是透過器官捐贈，化作另一種延續。 陳曉芹說，與家屬的互動中，「讓我們體認到這不只是一份工作，器官捐贈真的是一件很有意義的事」。她也坦言，雖然器捐不支持者仍多，被拒絕也不少，但大愛捐贈者及家屬讓大家看到勇敢與良善，這份信念值得堅持下去。（編輯：黃名璽）1150606 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,生活,https://www.cna.com.tw/news/ahel/202606060019.aspx
